post_id,post_title,post_content,post_publish_time,processed_title,processed_content,combined_text,lexicon_sentiment,llm_sentiment_label,llm_sentiment_score,ensemble_sentiment_score,llm_sentiment_label_new,llm_sentiment_score_new,ensemble_sentiment_score_new
1638362262,底仓也出光，全部改进中信！！！,,2025-12-12 13:42:29,底仓 出光 全部 改进 中信,,,0.0,中性,0.0,0.0,中性,0.07587070673208561,0.053109494712459925
1638362193,主机拉起来吧，都没有钱回家过年,,2025-12-12 13:42:27,主机 起来 回家 过年,,,0.0,中性,0.0,0.0,中性,-0.11004482115635454,-0.07703137480944817
1638356838,兄弟们，感谢我吧，昨天我卖了他才能涨。,,2025-12-12 13:38:52,兄弟 感谢 才能,,,0.0,中性,0.0,0.0,中性,-0.12639487422546425,-0.08847641195782496
1638356456,昨天刚卖了，你就涨了。,,2025-12-12 13:38:37,刚卖,,,0.0,中性,0.0,0.0,中性,-0.047263942444228796,-0.03308475971096016
1638355749,记住祖训，拉高就跑,,2025-12-12 13:38:09,记住 祖训 拉高,,,0.0,中性,0.0,0.0,中性,0.0007848317562324514,0.000549382229362716
1638353087,继续进攻,,2025-12-12 13:36:19,进攻,,,0.0,中性,0.0,0.0,中性,-0.013731106774360347,-0.009611774742052243
1638351483,庄家老同志了，悠着点，别用力过猛背过气去。,,2025-12-12 13:35:18,庄家 老同志 悠着点 用力 过猛 过气去,,,0.0,中性,0.0,0.0,中性,0.13404835961410963,0.09383385172987674
1638350997,下跌中继，反弹一会儿就结束,,2025-12-12 13:34:58,下跌 中继 反弹 一会儿 结束,,,0.0,中性,0.0,0.0,消极,-0.6610295967495463,-0.4627207177246824
1638350747,这是在试盘？看到没，不需要多少资金就可以拉得很快，可以开始了,,2025-12-12 13:34:47,试盘 看到 多少 资金 拉得 很快 开始,,,0.0,中性,0.0,0.0,中性,0.05370411966172296,0.03759288376320607
1638350711,加油呀万手哥,,2025-12-12 13:34:45,加油 万手,,,0.0,中性,0.0,0.0,中性,-0.012189170162342722,-0.008532419113639904
1638350623,人家跌三个回来四个月跌四个回来八个，你反包都做不到,,2025-12-12 13:34:42,人家 三个 回来 四个 四个 回来 八个 反包 不到,,,0.0,中性,0.0,0.0,消极,-0.6653672303402419,-0.4657570612381693
1638348795,拉起来！券商要带头,,2025-12-12 13:33:27,起来 券商 要带头,,,0.0,中性,0.0,0.0,积极,0.16108760159291663,0.11276132111504163
1638345819,刚刚想加仓你就涨了,,2025-12-12 13:31:19,想加,,,0.0,中性,0.0,0.0,积极,0.5602344264726915,0.392164098530884
1638345256,东方财富火箭发射！,,2025-12-12 13:30:57,东方 财富 火箭 发射,,,0.0,中性,0.0,0.0,中性,0.05237375329029266,0.03666162730320486
1638343925,$东方财富(SZ300059)$,,2025-12-12 13:30:01,东方 财富 SZ,,,0.0,中性,0.0,0.0,中性,0.14804942993096634,0.10363460095167644
1638343117,爱了,,2025-12-12 13:29:28,,,,0.0,中性,0.0,0.0,中性,0.03277272081295529,0.022940904569068703
1638343072,又有啥新消息?周末有利好？突然拉升,,2025-12-12 13:29:26,消息 周末 有利 拉升,,,0.0,中性,0.0,0.0,积极,0.3863206535256529,0.270424457467957
1638342367,每天13点30，准时开拉,,2025-12-12 13:28:58,每天 准时 开拉,,,0.0,中性,0.0,0.0,中性,0.011172338312342323,0.007820636818639625
1638342274,同样的配方这次散户不动了,,2025-12-12 13:28:54,同样 配方 这次 散户 不动,,,0.0,中性,0.0,0.0,中性,0.013551603890363972,0.00948612272325478
1638342033,又开始了,,2025-12-12 13:28:43,开始,,,0.0,中性,0.0,0.0,中性,0.11371541301335544,0.0796007891093488
1638335925,不破20不考虑进埸，耐心等机会。,,2025-12-12 13:24:42,不破 考虑 耐心 机会,,,0.0,中性,0.0,0.0,积极,0.5806678044828173,0.4064674631379721
1638335537,指南针3个点了兄弟，跌的时候也没见你少呀！,,2025-12-12 13:24:24,指南针 个点 兄弟 没见,,,0.0,中性,0.0,0.0,消极,-0.524875398747165,-0.3674127791230155
1638333630,港股证券都涨起来了啊,,2025-12-12 13:23:07,港股 证券 涨起来,,,0.0,中性,0.0,0.0,积极,0.48744596006557056,0.3412121720458994
1638333628,今天净流入还是负的,,2025-12-12 13:23:07,净流入,,,0.0,中性,0.0,0.0,中性,-0.14279583822265066,-0.09995708675585545
1638333073,上市这么长时间股价不如摩尔,,2025-12-12 13:22:46,上市 这么 长时间 股价 不如 摩尔,,,0.0,中性,0.0,0.0,中性,0.1228824680694284,0.08601772764859987
1638330693,被减持的辣,,2025-12-12 13:21:08,减持,,,0.0,中性,0.0,0.0,中性,0.09642835804808667,0.06749985063366067
1638327392,可以了,,2025-12-12 13:18:51,,,,0.0,中性,0.0,0.0,中性,0.12525166377791894,0.08767616464454325
1638326052,拉起来拉起来,,2025-12-12 13:17:54,起来 起来,,,0.0,中性,0.0,0.0,中性,-0.14653473094746305,-0.10257431166322413
1638325188,没戏，东财没几个亿进来，拉不起来。散户都在做T，一般柚子进来也没戏，抛压太大，没,,2025-12-12 13:17:17,没戏 东财 几个 进来 起来 散户 一般 柚子 进来 没戏 抛压 太大,,,0.0,中性,0.0,0.0,中性,0.035830113321030754,0.025081079324721527
1638322363,高位控盘打压散户,,2025-12-12 13:15:20,高位 控盘 打压 散户,,,0.0,中性,0.0,0.0,中性,-0.13147759713860172,-0.09203431799702119
1638318268,头天涨停，第二天跌停是常态,,2025-12-12 13:12:34,头天 涨停 第二天 跌停 常态,,,0.0,中性,0.0,0.0,中性,-0.07602459684467759,-0.053217217791274314
1638315969,今天上午能炒作的都操作了，提前下班了！眯一会！,,2025-12-12 13:10:53,今天上午 炒作 操作 提前 下班 一会,,,0.0,中性,0.0,0.0,积极,0.17751732698620243,0.12426212889034169
1638311749,港股券商大涨，A股的渣男真的是弱爆了,,2025-12-12 13:07:52,港股 券商 大涨 A股,,,0.0,中性,0.0,0.0,积极,0.6773551685942365,0.47414861801596553
1638310785,指数涨了30点，这货涨了一毛钱,,2025-12-12 13:07:04,指数 这货涨 一毛钱,,,0.0,中性,0.0,0.0,积极,0.7040099709236067,0.4928069796465247
1638305665,现在证券板快基本是自娱自乐可能是等什么出来后要么上要么下,,2025-12-12 13:02:42,证券 板快 基本 自娱自乐 出来 要么 要么,,,0.0,中性,0.0,0.0,中性,-0.06994329352724651,-0.048960305469072554
1638297666,利好来了,,2025-12-12 12:53:42,利好,,,0.0,中性,0.0,0.0,积极,0.49209152949127577,0.344464070643893
1638290295,股价到18元才补仓买了,,2025-12-12 12:25:44,股价 补仓,,,0.0,中性,0.0,0.0,积极,0.4749346899264595,0.33245428294852164
1638283090,来今天是龙头对大家现买了涨三个点大家加仓快！！发,,2025-12-12 12:02:31,龙头 大家 现买 三个 大家 加仓快,,,0.0,中性,0.0,0.0,积极,0.6593651479739436,0.4615556035817605
1638281069,下午不会要绿吧？？？？,,2025-12-12 11:56:31,下午 不会,,,0.0,中性,0.0,0.0,中性,-0.08478712081992365,-0.05935098457394655
1638274320,我还没买入东财！但是我希望东财大涨！让可怜的散户们好过点！下周或20元左右我会抢,,2025-12-12 11:41:43,买入 东财 希望 财大 可怜 散户 过点 下周 左右 我会,,,0.0,中性,0.0,0.0,积极,0.7956996155082289,0.5569897308557602
1638273079,农业银行昨日偷袭拉升尾盘自吸引散户追涨，今日再吸引散户进场然后直接给一棍，目前上,,2025-12-12 11:39:34,农业银行 昨日 偷袭 拉升 尾盘 吸引 散户 追涨 今日 吸引 散户 进场 直接 一棍 目前,,,0.0,中性,0.0,0.0,积极,0.702074359850797,0.4914520518955579
1638271385,不该清仓新恒汇，没有炒作的点还没有业绩的永远起不来。,,2025-12-12 11:36:43,不该 清仓 新恒汇 炒作 业绩 永远 起不来,,,0.0,中性,0.0,0.0,消极,-0.6526046131613318,-0.4568232292129322
1638271018,日本要加息了，不会涨的,,2025-12-12 11:36:08,日本 加息 不会,,,0.0,中性,0.0,0.0,积极,0.578050299700845,0.4046352097905915
1638269200,来来来battleyixia,,2025-12-12 11:33:40,来来来 battleyixia,,,0.0,中性,0.0,0.0,中性,0.010662374146398007,0.007463661902478605
1638268747,你要是来个涨停，我鲸鱼一年,,2025-12-12 11:33:04,要是 来个 涨停 鲸鱼 一年,,,0.0,中性,0.0,0.0,积极,0.7319967529614223,0.5123977270729956
1638266577,下午指数不大跌的话，明天继续砸。没有增量资金就靠昨天流出的资金回堵，稳个股拉港股,,2025-12-12 11:30:34,下午 指数 大跌 的话 增量 资金 流出 资金 回堵 个股 港股,,,0.0,中性,0.0,0.0,消极,-0.7400853929351608,-0.5180597750546125
1638266149,一个上午无人卖，躺平,,2025-12-12 11:30:08,上午 无人 躺平,,,0.0,中性,0.0,0.0,消极,-0.4922099282992828,-0.3445469498094979
1638262804,散户集中营,,2025-12-12 11:27:41,散户 集中营,,,0.0,中性,0.0,0.0,中性,-0.04128365182040318,-0.028898556274282224
1638262510,钝刀子割肉，割也疼，留也疼,,2025-12-12 11:27:28,刀子 割肉,,,0.0,中性,0.0,0.0,中性,-0.1016707590782712,-0.07116953135478983
1638256559,今天的表演结束了，回归原位,,2025-12-12 11:23:19,表演 结束 回归 原位,,,0.0,中性,0.0,0.0,中性,-0.004115207418537659,-0.002880645192976361
1638255391,玩买大今日涨停板走起来，坐稳扶好哥哥弟弟们，要飞了,,2025-12-12 11:22:34,玩买 今日 涨停板 起来 坐稳 哥哥 弟弟,,,0.0,中性,0.0,0.0,积极,0.6129436310481886,0.429060541733732
1638254099,今天上25块，大家觉得可行不,,2025-12-12 11:21:44,大家 可行,,,0.0,中性,0.0,0.0,中性,0.13828206054672723,0.09679744238270906
1638248957,节奏就这个节奏，来有几个敢昨日不割肉反而重仓去抄底！你们敢吗？那些网红分析师敢吗？昨晚他们是不是集体看空了！做交易赚钱得看真本事,,2025-12-12 11:18:28,节奏 节奏 几个 昨日 割肉 反而 重仓 抄底 网红 分析师 昨晚 集体 看空 交易 赚钱 真本事,,,0.0,中性,0.0,0.0,消极,-0.832791990712555,-0.5829543934987885
1638247000,可惜啊，一直比不过指南针。科技都这样了，还蹭蹭蹭的涨,,2025-12-12 11:17:13,可惜 不过 指南针 科技,,,0.0,中性,0.0,0.0,积极,0.7100578576649846,0.4970405003654892
1638241306,无量诱多，不要碰，下午又要绿盘节奏,,2025-12-12 11:13:44,无量 诱多 不要 下午 绿盘 节奏,,,0.0,中性,0.0,0.0,中性,-0.10141641640170078,-0.07099149148119054
1638238210,昨天跌的涨回来就不错了,,2025-12-12 11:11:51,涨回来 不错,,,0.0,中性,0.0,0.0,中性,-0.029152504006622337,-0.020406752804635636
1638237584,今天大盘整体表现还是不错的,,2025-12-12 11:11:32,大盘 整体 表现 不错,,,0.0,中性,0.0,0.0,中性,0.13861222589017128,0.09702855812311989
1638235780,每天涨幅干不过指南针，你还是旗手吗？,,2025-12-12 11:10:26,每天 涨幅 不过 指南针 旗手,,,0.0,中性,0.0,0.0,积极,0.5451570919901451,0.3816099643931015
1638228274,市场表现来看，券商板块近期整体呈现回暖态势。Wind数据显示，截至12月9日收盘,,2025-12-12 11:06:09,市场 表现 来看 券商 板块 近期 整体 呈现 回暖 态势 Wind 数据 显示 截至 收盘,,,0.0,中性,0.0,0.0,中性,-0.11866059173074742,-0.08306241421152319
1638227745,今天纳入指数，下午收盘前会有资金来接盘，上午价格低先买点套利,,2025-12-12 11:05:53,纳入 指数 下午 收盘 前会 资金 接盘 上午 价格低 买点 套利,,,0.0,中性,0.0,0.0,积极,0.5359787946858019,0.3751851562800613
1638226054,这只股已经废了散户都套在里面，最好别进要不过年都在里面，机构每天拉起来出点货，过,,2025-12-12 11:04:53,散户 里面 最好 别进 不过 里面 机构 每天 起来 出点,,,0.0,中性,0.0,0.0,积极,0.5639221590353806,0.3947455113247664
1638223386,26.5的成本弱弱的问一句有回本的希望么。,,2025-12-12 11:03:21,成本 弱弱 一句 回本 希望,,,0.0,中性,0.0,0.0,中性,-0.008630109898559946,-0.006041076928991962
1638220680,节奏就这个节奏，来有几个敢昨日不割肉反而重仓去抄底！你们敢吗？那些网红分析师敢吗？昨晚他们是不是集体看空了！做交易赚钱得看真本事,,2025-12-12 11:01:44,节奏 节奏 几个 昨日 割肉 反而 重仓 抄底 网红 分析师 昨晚 集体 看空 交易 赚钱 真本事,,,0.0,中性,0.0,0.0,消极,-0.8058223010569205,-0.5640756107398444
1638220235,再拉一个点去吃午饭,,2025-12-12 11:01:27,一个点 午饭,,,0.0,中性,0.0,0.0,中性,-0.029870935841680393,-0.020909655089176273
1638219676,死心吧，今天连24都上不去,,2025-12-12 11:01:06,死心,,,0.0,中性,0.0,0.0,中性,-0.05525255513920459,-0.03867678859744321
1638217909,买了打算拿到开春,,2025-12-12 11:00:03,打算 拿到 开春,,,0.0,中性,0.0,0.0,积极,0.5790609798826418,0.4053426859178493
1638215310,一根穿云箭,,2025-12-12 10:58:23,一根 穿云箭,,,0.0,中性,0.0,0.0,中性,0.0025258407018054208,0.0017680884912637943
1638214889,防止东财突然涨停！,,2025-12-12 10:58:07,防止 东财 涨停,,,0.0,中性,0.0,0.0,积极,0.7917938086912781,0.5542556660838946
1638207371,严格控制涨不能超过一个点,,2025-12-12 10:53:28,严格控制 不能 超过 一个点,,,0.0,中性,0.0,0.0,积极,0.5924853165677731,0.41473972159744116
1638207105,跌时丝滑，涨时费劲。,,2025-12-12 10:53:17,跌时 丝滑 涨时 费劲,,,0.0,中性,0.0,0.0,中性,-0.00937116832931889,-0.006559817830523223
1638202057,东方财富12.12最高点24.55,,2025-12-12 10:50:21,东方 财富 最高点,,,0.0,中性,0.0,0.0,中性,-0.0437846965357187,-0.03064928757500309
1638199446,有个屁主力,,2025-12-12 10:48:51,有个 主力,,,0.0,中性,0.0,0.0,中性,-0.12624447299164215,-0.0883711310941495
1638196024,星期天的时候券商出利好，所以星期一好多人下单，我想问你们星期一下单的回本了吗？反,,2025-12-12 10:46:51,星期天 券商 利好 星期一 好多 下单 星期一 下单 回本,,,0.0,中性,0.0,0.0,积极,0.4323899370208861,0.30267295591462023
1638195656,加油，东东,,2025-12-12 10:46:38,加油 东东,,,0.0,中性,0.0,0.0,中性,-0.0038911637259977094,-0.0027238146081983963
1638191424,才一个点又开始做梦了狂飙了，给你一个点，套2个点,,2025-12-12 10:44:06,一个点 开始 做梦 狂飙 一个点 个点,,,0.0,中性,0.0,0.0,中性,-0.024222335896304376,-0.016955635127413063
1638190816,这个票必须天天跟着主力一起来回做T才能挣钱，上午卖，下午快收盘买,,2025-12-12 10:43:45,天天 跟着 主力 一起 来回 才能 挣钱 上午 下午 收盘,,,0.0,中性,0.0,0.0,中性,-0.10095252880342873,-0.0706667701624001
1638188774,加油冲,,2025-12-12 10:42:36,加油,,,0.0,中性,0.0,0.0,中性,-0.1160788506385689,-0.08125519544699823
1638188431,虽然我空仓，但还是祝大家发财！,,2025-12-12 10:42:25,虽然 我空仓 大家 发财,,,0.0,中性,0.0,0.0,中性,0.06292604167553188,0.044048229172872315
1638185733,东财不会辜负每个人，冲吧东财,,2025-12-12 10:40:54,东财 不会 辜负 每个 东财,,,0.0,中性,0.0,0.0,中性,0.08243539909382502,0.057704779365677514
1638184766,2025年的断舍离,,2025-12-12 10:40:20,舍离,,,0.0,中性,0.0,0.0,中性,0.006981181176312912,0.004886826823419038
1638183771,全是散户在交易吧，这量也太少了。,,2025-12-12 10:39:44,全是 散户 交易 这量 太少,,,0.0,中性,0.0,0.0,中性,-0.019706355490427763,-0.013794448843299433
1638178744,今天走势跟5号很像，下午可能会突袭拉升。,,2025-12-12 10:36:55,走势 下午 突袭 拉升,,,0.0,中性,0.0,0.0,中性,-0.07196893128265398,-0.05037825189785779
1638173362,8894手直接砸晕了,,2025-12-12 10:34:03,直接,,,0.0,中性,0.0,0.0,中性,0.043602312238044616,0.03052161856663123
1638165230,把前几天那股下跌的劲拿出来啊,,2025-12-12 10:29:47,几天 那股 下跌 出来,,,0.0,中性,0.0,0.0,消极,-0.455174518099169,-0.3186221626694183
1638162491,为什么一直压着券商板块？天天喊慢牛，天天阴跌券商,,2025-12-12 10:28:20,压着 券商 板块 天天 喊慢 天天 阴跌 券商,,,0.0,中性,0.0,0.0,消极,-0.6321330302683095,-0.4424931211878166
1638161361,决断离开你,,2025-12-12 10:27:45,决断 离开,,,0.0,中性,0.0,0.0,中性,-0.13240035970549263,-0.09268025179384484
1638159140,再次强调：盯紧大券商就是了，大券商不放量上涨都是骗人的，千万别去抢反弹，耐心等待,,2025-12-12 10:26:38,强调 盯紧 券商 就是 券商 放量 上涨 骗人 千万别 抢反弹 耐心 等待,,,0.0,中性,0.0,0.0,积极,0.4885825776979905,0.34200780438859335
1638155841,从24.05涨到22.86真会来事啊,,2025-12-12 10:24:55,真会来,,,0.0,中性,0.0,0.0,积极,0.5988344597904987,0.419184121853349
1638154222,跌大炮，大盘还未调整到位，继续探底，尾盘收绿,,2025-12-12 10:24:06,大炮 大盘 调整 到位 探底 尾盘 收绿,,,0.0,中性,0.0,0.0,消极,-0.5320986646345789,-0.3724690652442052
1638153298,后悔从特变电工出来,,2025-12-12 10:23:35,后悔 特变 电工 出来,,,0.0,中性,0.0,0.0,中性,0.12252989926112881,0.08577092948279016
1638151222,来财，来财，,,2025-12-12 10:22:32,来财 来财,,,0.0,中性,0.0,0.0,中性,-0.013801339369807514,-0.00966093755886526
1638150420,12月8日天浮通信拉涨停，北向净流入26亿。今天天浮大跌，港股上涨，看来是部分资,,2025-12-12 10:22:06,日天 通信 涨停 北向 净流入 天浮 大跌 港股 上涨 看来 部分,,,0.0,中性,0.0,0.0,中性,-0.025269098857458067,-0.017688369200220645
1638142968,9898,,2025-12-12 10:18:13,,,,0.0,中性,0.0,0.0,中性,0.043787049246055226,0.030650934472238656
1638142614,掏他,,2025-12-12 10:18:03,,,,0.0,中性,0.0,0.0,中性,0.017847061912176998,0.012492943338523898
1638140597,东财硬气一次涨停,,2025-12-12 10:16:59,东财 硬气 一次 涨停,,,0.0,中性,0.0,0.0,积极,0.6062451047072748,0.42437157329509234
1638139726,节奏就这个节奏，花里胡哨的走势看懂了赚钱，减亏，看错了吃面割肉哦！主力威武！谢谢主力赏饭吃,,2025-12-12 10:16:33,节奏 节奏 花里胡哨 走势 赚钱 减亏 看错 吃面 割肉 主力 威武 谢谢 主力 赏饭,,,0.0,中性,0.0,0.0,中性,0.09876200120078196,0.06913340084054737
1638138451,银行跌，你也应该护盘了。,,2025-12-12 10:15:55,银行 护盘,,,0.0,中性,0.0,0.0,消极,-0.4619422850505436,-0.32335959953538046
1638137519,今天不反包下周继续跌,,2025-12-12 10:15:28,反包 下周,,,0.0,中性,0.0,0.0,消极,-0.6378752481035033,-0.44651267367245223
1638137450,尾盘跌大炮,,2025-12-12 10:15:25,尾盘 大炮,,,0.0,中性,0.0,0.0,消极,-0.5508117998000988,-0.3855682598600691
1638134906,感觉要暴涨了,,2025-12-12 10:14:09,感觉 暴涨,,,0.0,中性,0.0,0.0,积极,0.6592817775690593,0.46149724429834144
1638134443,真恶心人,,2025-12-12 10:13:56,恶心,,,0.0,中性,0.0,0.0,中性,-0.12615115157211224,-0.08830580610047856
1638133112,一跌就是2个点，一涨就是2分钱,,2025-12-12 10:13:16,一跌 就是 个点 一涨 就是 分钱,,,0.0,中性,0.0,0.0,中性,0.10564406780472999,0.07395084746331099
1638129022,这个股有主力吗？？？,,2025-12-12 10:11:19,股有 主力,,,0.0,中性,0.0,0.0,中性,-0.017298383942523393,-0.012108868759766375
1638127511,进来就被套了,,2025-12-12 10:10:36,进来 被套,,,0.0,中性,0.0,0.0,中性,0.009668521687097836,0.006767965180968485
1638122510,东财今天好样的，在创业板和券商都下挫的时候，抗住了压力，加油，做大哥,,2025-12-12 10:08:24,东财 好样 创业板 券商 下挫 抗住 压力 加油 大哥,,,0.0,中性,0.0,0.0,中性,-0.05007564268183713,-0.03505294987728599
1638120286,什么叫顶级纠错？出了一半出去打野。等我回来,,2025-12-12 10:07:25,顶级 纠错 一半 出去 打野 回来,,,0.0,中性,0.0,0.0,消极,-0.17864684443682555,-0.12505279110577788
1638115629,看好你，东财！潜力股！,,2025-12-12 10:05:17,看好 东财 潜力股,,,0.0,中性,0.0,0.0,积极,0.7953494604348513,0.5567446223043959
1638109302,留了点子弹，等破21.99干，预期不足，只能等了，加油,,2025-12-12 10:02:33,子弹 预期 不足 只能 加油,,,0.0,中性,0.0,0.0,中性,-0.08894363406034808,-0.06226054384224365
1638108501,竟然比我的中信强了,,2025-12-12 10:02:11,竟然 中信,,,0.0,中性,0.0,0.0,中性,0.026037137177417374,0.01822599602419216
1638095182,时间节点到了，该绿还是会绿的。,,2025-12-12 09:56:24,时间 节点,,,0.0,中性,0.0,0.0,中性,-0.02021635196681354,-0.014151446376769477
1638091765,融券干啊，遍地黄金，,,2025-12-12 09:55:00,融券 遍地 黄金,,,0.0,中性,0.0,0.0,中性,-0.06853144248772844,-0.0479720097414099
1638081894,誓破22，毫无悬念！！！,,2025-12-12 09:51:15,誓破 毫无 悬念,,,0.0,中性,0.0,0.0,积极,0.1672568144827817,0.11707977013794718
1638080917,别装了，18块等你,,2025-12-12 09:50:53,别装,,,0.0,中性,0.0,0.0,中性,-0.1287069340252792,-0.09009485381769543
1638080591,救救大盘，美股又新高了,,2025-12-12 09:50:46,救救 大盘 美股 新高,,,0.0,中性,0.0,0.0,中性,-0.06825369452856768,-0.047777586169997374
1638076662,）v,,2025-12-12 09:49:20,,,,0.0,中性,0.0,0.0,中性,-0.017725838691557583,-0.012408087084090308
1638069487,管住手很重要,,2025-12-12 09:46:34,管住 重要,,,0.0,中性,0.0,0.0,中性,-0.07080531793085354,-0.049563722551597474
1638059691,抗跌的时候到了，别再,,2025-12-12 09:42:55,抗跌,,,0.0,中性,0.0,0.0,消极,-0.5213298866005986,-0.36493092062041904
1638047899,还是要大胆，躺上去就行，这个价位要什么自行车,,2025-12-12 09:38:56,大胆 躺上去 就行 价位 自行车,,,0.0,中性,0.0,0.0,中性,0.017681883168694623,0.012377318218086235
1638041243,昙花一现，等会就翻绿,,2025-12-12 09:36:37,昙花一现,,,0.0,中性,0.0,0.0,中性,0.13704663674246834,0.09593264571972783
1638040784,清仓，清仓，清仓！记住！,,2025-12-12 09:36:27,清仓 清仓 清仓 记住,,,0.0,中性,0.0,0.0,消极,-0.35051661198063544,-0.2453616283864448
1638037076,涨了涨了，从24.05涨到22.95了,,2025-12-12 09:35:10,,,,0.0,中性,0.0,0.0,积极,0.46932570710395916,0.3285279949727714
1638037016,现在走还来得及。今天破22,,2025-12-12 09:35:09,来得及,,,0.0,中性,0.0,0.0,中性,0.014244444436134956,0.009971111105294469
1638027301,黄金昨日美盘如期突破新高，黄金短线多头更胜一筹，黄金多头更胜一筹，当下黄金多头还有向上动能，黄金早盘现价4270直接多！,,2025-12-12 09:31:58,黄金 昨日 美盘 如期 突破 新高 黄金 短线 多头 更胜一筹 黄金 多头 更胜一筹 当下 黄金 多头 还有 向上 动能 黄金 早盘 现价 直接,,,0.0,中性,0.0,0.0,积极,0.6675906837634836,0.4673134786344385
1638027169,哪还在撤,,2025-12-12 09:31:56,,,,0.0,中性,0.0,0.0,中性,0.09584054071944781,0.06708837850361346
1638024527,马上绿,,2025-12-12 09:30:58,,,,0.0,中性,0.0,0.0,中性,-0.13585467328875767,-0.09509827130213036
1638020817,限制量化利好东财，都从交易所接口回到东财端口做交易了，机构也喜欢用东财,,2025-12-12 09:30:09,限制 量化 利好 东财 交易所 接口 回到 东财 端口 交易 机构 喜欢 东财,,,0.0,中性,0.0,0.0,积极,0.4508441220671512,0.3155908854470058
1638018788,关注量化政策调整。看劵商,,2025-12-12 09:29:37,关注 量化 政策 调整,,,0.0,中性,0.0,0.0,中性,-0.058562562735473236,-0.04099379391483126
1638008964,牛逼,,2025-12-12 09:24:53,,,,0.0,中性,0.0,0.0,中性,-0.020102452900282508,-0.014071717030197755
1638008659,清仓了，这只票谁进谁死，耽误了几波行情，在抱着估计过年都难了！,,2025-12-12 09:24:30,清仓 只票 耽误 几波 行情 估计 过年,,,0.0,中性,0.0,0.0,消极,-0.6293754820760452,-0.4405628374532316
1638007280,立帖为证，今天涨2-3个点,,2025-12-12 09:22:56,立帖 为证 个点,,,0.0,中性,0.0,0.0,积极,0.671682687825248,0.47017788147767353
1638006222,再次强调：券商就是故意打压，必须等缩量到180亿成交量左右，买入抢反弹，到下周了,,2025-12-12 09:21:44,强调 券商 就是 故意 打压 缩量 成交量 左右 买入 抢反弹 下周,,,0.0,中性,0.0,0.0,积极,0.7335873944386117,0.5135111761070281
1638003159,昨天才跌了不到2个点，今天必须得补跌,,2025-12-12 09:18:12,不到 个点 补跌,,,0.0,中性,0.0,0.0,消极,-0.5116220514689782,-0.35813543602828474
1638002759,挂上，赌今天能搞个块儿八毛的,,2025-12-12 09:17:46,块儿八毛,,,0.0,中性,0.0,0.0,中性,-0.14176557194137138,-0.09923590035895996
1638000204,痴人说梦,,2025-12-12 09:13:31,痴人说梦,,,0.0,中性,0.0,0.0,中性,0.09729496068641005,0.06810647248048703
1637999369,交易高手只是比你更会管住手,,2025-12-12 09:11:48,交易 高手 只是 更会 管住,,,0.0,中性,0.0,0.0,中性,-0.12327981647099105,-0.08629587152969373
1637997432,拉升7个点就割,,2025-12-12 09:07:35,拉升 个点,,,0.0,中性,0.0,0.0,中性,0.0013562997358583517,0.0009494098151008461
1637994607,今日分析的确是发了，能不能看到就看大家缘分了！！...,,2025-12-12 09:00:26,今日 分析 不能 看到 大家 缘分,,,0.0,中性,0.0,0.0,积极,0.18229458747625754,0.12760621123338028
1637993608,今天几个点，各位大跌们；,,2025-12-12 08:57:18,几个 各位 大跌,,,0.0,中性,0.0,0.0,消极,-0.6741751076928962,-0.47192257538502735
1637992107,哈哈哈哈今天要跌大炮喽！补大跌,,2025-12-12 08:51:49,哈哈哈哈 大炮 大跌,,,0.0,中性,0.0,0.0,消极,-0.5936630534597584,-0.4155641374218309
1637991067,大胆下跌，上涨你不配，坐等20抄底,,2025-12-12 08:46:53,大胆 下跌 上涨 不配 坐等 抄底,,,0.0,中性,0.0,0.0,中性,0.023366776646782855,0.016356743652747998
1637990339,小作文利空券商，大利空而且是！把量化的网站拔了，券商交易量暴跌,,2025-12-12 08:43:17,作文 利空 券商 利空 量化 网站 券商 交易量 暴跌,,,0.0,中性,0.0,0.0,消极,-0.6654096639798073,-0.46578676478586506
1637989807,要奔着补缺口去了,,2025-12-12 08:40:26,补缺 口去,,,0.0,中性,0.0,0.0,中性,0.09572799510700872,0.0670095965749061
1637984826,逮个刚上市亏损股猛炒到800多，逮这个狠砸什么情道理？,,2025-12-12 08:16:11,逮个 上市 亏损 股猛 道理,,,0.0,中性,0.0,0.0,消极,-0.5477880138698851,-0.3834516097089195
1637984042,任何利好面前，东财都无动于衷…稳稳的走自己的路……,,2025-12-12 08:11:16,任何 利好 面前 东财 无动于衷 稳稳,,,0.0,中性,0.0,0.0,积极,0.5433360337363258,0.38033522361542804
1637983398,啥都不说了，今天要张婷,,2025-12-12 08:06:35,张婷,,,0.0,中性,0.0,0.0,中性,0.05960150842784068,0.04172105589948847
1637983384,今天收红十字星，下周一二三继续回调,,2025-12-12 08:06:30,红十字 下周一 二三 回调,,,0.0,中性,0.0,0.0,中性,-0.0078699429893066,-0.0055089600925146195
1637982062,今天早上我大便了，一大利好,,2025-12-12 07:56:51,早上 大便 一大 利好,,,0.0,中性,0.0,0.0,积极,0.49920032827743,0.349440229794201
1637980237,A股三大指数收报：3873.32，13147.39，3163.67。两市成交额1,,2025-12-12 07:45:20,A股 三大 指数 收报 两市 成交额,,,0.0,中性,0.0,0.0,中性,-0.1371896661742671,-0.09603276632198696
